id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Tags,"Event Categories","Event Types",_vc_post_settings,slide_template,_wp_page_template,mfn-post-love,_dp_original,_wp_old_slug,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
1681,"Baltimore MD Bootcamp","<h4 style=""text-align: left;"">Hosted By: Agency Manager-Brett Grossman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/07/Renaissance-Baltimore.jpg""><img class=""alignnone size-full wp-image-1682"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/07/Renaissance-Baltimore.jpg"" alt=""Renaissance Baltimore"" width=""267"" height=""217"" /></a>",,20160727,espresso_events,https://agentportal.leazergroup.com/events/baltimore-md-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2016/07/Renaissance-Baltimore.jpg,Renaissance-Baltimore.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/07/Renaissance-Baltimore.jpg,1682,"Renaissance Baltimore",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,1,baltimore-md-bootcamp-2,,default,0,0,closed,closed
1689,"Phoenix AZ Bootcamp","<h4 style=""text-align: left;"">Hosted By: Founder &amp; CEO-Art Leazer, VP of Sales &amp; Marketing-Kimberly Narretto</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Hilton-Phoenix-Airport.jpg""><img class=""alignnone size-medium wp-image-1690"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Hilton-Phoenix-Airport-300x229.jpg"" alt=""Hilton Phoenix Airport"" width=""300"" height=""229"" /></a>",,20160801,espresso_events,https://agentportal.leazergroup.com/events/phoenix-az-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Hilton-Phoenix-Airport.jpg,Hilton-Phoenix-Airport.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/08/Hilton-Phoenix-Airport.jpg,1690,"Hilton Phoenix Airport",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,1,phoenix-az-bootcamp,,default,0,0,closed,closed
1691,"Seattle WA Bootcamp","<h4 style=""text-align: left;"">Hosted By: Founder &amp; CEO-Art Leazer, VP of Sales &amp; Marketing-Kimberly Narretto</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/unnamed.jpg""><img class=""alignnone size-full wp-image-1713"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/unnamed.jpg"" alt=""unnamed"" width=""266"" height=""215"" /></a>",,20160801,espresso_events,https://agentportal.leazergroup.com/events/seattle-wa-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2016/08/unnamed.jpg|https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg,unnamed.jpg|Seattle-Airport-Marriott.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/08/unnamed.jpg|/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg,1713|1694,"unnamed|Seattle Airport Marriott",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default|default,default,0,,,publish,1,seattle-wa-bootcamp-2,,default,0,0,closed,closed
1716,"Seattle WA Bootcamp","<h4 style=""text-align: left;"">Hosted By: VP of Sales &amp; Marketing-Kimberly Narretto</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg""><img class=""alignnone size-full wp-image-1694"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg"" alt=""Seattle Airport Marriott"" width=""289"" height=""255"" /></a>",,20160812,espresso_events,https://agentportal.leazergroup.com/events/seattle-wa-bootcamp-3/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,1,seattle-wa-bootcamp-3,,default,0,0,closed,closed
1729,"Seattle WA Bootcamp","<h4 style=""text-align: left;"">Hosted By: VP of Sales &amp; Marketing-Kimberly Narretto</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg""><img class=""alignnone size-full wp-image-1694"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/08/Seattle-Airport-Marriott.jpg"" alt=""Seattle Airport Marriott"" width=""289"" height=""255"" /></a>",,20160823,espresso_events,https://agentportal.leazergroup.com/events/seattle-wa-bootcamp-4/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,1,seattle-wa-bootcamp-4,,default,0,0,closed,closed
1730,"Nashville TN Bootcamp","<h4>Hosted By: Agency Manager: Nick Horner</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/07/Marriott-Nashville-Airport.jpg""><img class=""alignnone size-full wp-image-1634"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/07/Marriott-Nashville-Airport.jpg"" alt=""Marriott-Nashville-Airport"" width=""259"" height=""194"" /></a>

&nbsp;",,20160823,espresso_events,https://agentportal.leazergroup.com/events/nashville-tn-bootcamp-2/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,1,nashville-tn-bootcamp-2,,default,0,0,closed,closed
1778,"Baltimore, MD Bootcamp","<h4 style=""text-align: left;"">Hosted By: Founder &amp; CEO-Art Leazer, Agency Manager-Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Baltimore-Marriott-Waterfront.jpg""><img class=""alignnone size-full wp-image-1779"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Baltimore-Marriott-Waterfront.jpg"" alt=""Baltimore Marriott Waterfront"" width=""273"" height=""232"" /></a>",,20160907,espresso_events,https://agentportal.leazergroup.com/events/baltimore-md-bootcamp-3/,https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Baltimore-Marriott-Waterfront.jpg,Baltimore-Marriott-Waterfront.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/09/Baltimore-Marriott-Waterfront.jpg,1779,"Baltimore Marriott Waterfront",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,baltimore-md-bootcamp-3,,default,0,0,closed,closed
1791,"City Stop Tour: Raleigh","<strong>We expect that Raleigh will have the largest attendance therefore we’ve secured a great deal for sleeping rooms at the host hotel. Please note these are VERY LIMITED due to the massive discount we’ve secured!</strong>

<strong>You can book a room for Thursday 9/29 and Friday 9/30 at a very LOW price of $119/night which is a discounted from their regular rate over $250!! Book your room in advance because we will SELL OUT in a few days!!! Rooms must be booked no later than Friday 9/16/16 in order to take advantage of this HUGE discount! </strong>

<a href=""http://www.marriott.com/meeting-event-hotels/group-corporate-travel/groupCorp.mi?resLinkData=Leazer%20Group%20Training%20Seminar%5Erdunc%60tlgtlga%7Ctlgtlgb%60119.00%60USD%60false%604%609/29/16%6010/1/16%609/16/16&amp;app=resvlink&amp;stop_mobi=yes""><strong>Book your group rate for Leazer Group Training Seminar</strong></a>

<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Raleigh-Now.jpg""><img class=""alignnone  wp-image-1805"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Raleigh-Now-300x193.jpg"" alt=""raleigh-now"" width=""269"" height=""173"" /></a>

&nbsp;

&nbsp;",,20160913,espresso_events,https://agentportal.leazergroup.com/events/city-stop-tour-raleigh/,https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Raleigh-Now.jpg|https://agentportal.leazergroup.com/wp-content/uploads/2016/09/unnamed-1.jpg|https://agentportal.leazergroup.com/wp-content/uploads/2016/09/City-Stop-Raleigh.jpg,Raleigh-Now.jpg|unnamed-1.jpg|City-Stop-Raleigh.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/09/Raleigh-Now.jpg|/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/09/unnamed-1.jpg|/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/09/City-Stop-Raleigh.jpg,1805|1803|1792,raleigh-now|unnamed-1|city-stop-raleigh,,,,,,,,,,,,,Conference,"Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,city-stop-tour-raleigh,,default,0,0,closed,closed
1793,"City Stop Tour: Dallas","<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Dallas-City-Stop.jpg""><img class=""alignnone size-medium wp-image-1794"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Dallas-City-Stop-300x157.jpg"" alt=""dallas-city-stop"" width=""300"" height=""157"" /></a>",,20160913,espresso_events,https://agentportal.leazergroup.com/events/city-stop-tour-dallas/,https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Dallas-City-Stop.jpg,Dallas-City-Stop.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/09/Dallas-City-Stop.jpg,1794,dallas-city-stop,,,,,,,,,,,,,Conference,"Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,city-stop-tour-dallas,,default,0,0,closed,closed
1795,"City Stop Tour: Las Vegas","<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Las-Vegas-City-Stop.jpg""><img class=""alignnone size-medium wp-image-1796"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Las-Vegas-City-Stop-300x169.jpg"" alt=""las-vegas-city-stop"" width=""300"" height=""169"" /></a>",,20160913,espresso_events,https://agentportal.leazergroup.com/events/city-stop-tour-las-vegas/,https://agentportal.leazergroup.com/wp-content/uploads/2016/09/Las-Vegas-City-Stop.jpg,Las-Vegas-City-Stop.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/09/Las-Vegas-City-Stop.jpg,1796,las-vegas-city-stop,,,,,,,,,,,,,Conference,"Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,city-stop-tour-las-vegas,,default,0,0,closed,closed
1895,"Worcester, MA Bootcamp","<h4 style=""text-align: left;"">Hosted By: Agency Manager-Lateef Duncan and Agency Leader-Nelson Alvarez</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Worcester-MA-Hilton.jpg""><img class=""alignnone size-medium wp-image-1896"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Worcester-MA-Hilton-300x253.jpg"" alt=""worcester-ma-hilton"" width=""300"" height=""253"" /></a>

&nbsp;",,20161018,espresso_events,https://agentportal.leazergroup.com/events/worcester-ma-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Worcester-MA-Hilton.jpg,Worcester-MA-Hilton.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/10/Worcester-MA-Hilton.jpg,1896,worcester-ma-hilton,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,worcester-ma-bootcamp,,default,0,0,closed,closed
1907,"Kansas City, MO Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Kansas-City-MO.jpg""><img class=""alignnone size-medium wp-image-1908"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Kansas-City-MO-300x255.jpg"" alt=""kansas-city-mo"" width=""300"" height=""255"" /></a>",,20161024,espresso_events,https://agentportal.leazergroup.com/events/kansas-city-mo-bootcamp-3/,https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Kansas-City-MO.jpg,Kansas-City-MO.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/10/Kansas-City-MO.jpg,1908,kansas-city-mo,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,kansas-city-mo-bootcamp-3,,default,0,0,closed,closed
1913,"Asheville, NC Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Asheville-NC.jpg""><img class=""alignnone size-medium wp-image-1914"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Asheville-NC-300x265.jpg"" alt=""asheville-nc"" width=""300"" height=""265"" /></a>",,20161026,espresso_events,https://agentportal.leazergroup.com/events/asheville-nc-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Asheville-NC.jpg,Asheville-NC.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/10/Asheville-NC.jpg,1914,asheville-nc,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,asheville-nc-bootcamp,,default,0,0,closed,closed
1923,"Little Rock, AR Bootcamp","<h4>Hosted By: National Agency Manager: Nick Horner and Agency Manager: Bill South</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Little-Rock.jpg""><img class=""alignnone size-medium wp-image-1924"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Little-Rock-300x264.jpg"" alt=""little-rock"" width=""300"" height=""264"" /></a>",,20161027,espresso_events,https://agentportal.leazergroup.com/events/little-rock-ar-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Little-Rock.jpg,Little-Rock.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/10/Little-Rock.jpg,1924,little-rock,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,little-rock-ar-bootcamp,,default,0,0,closed,closed
1925,"Scranton, PA Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Scranton-PA.jpg""><img class=""alignnone size-medium wp-image-1926"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Scranton-PA-300x250.jpg"" alt=""scranton-pa"" width=""300"" height=""250"" /></a>",,20161027,espresso_events,https://agentportal.leazergroup.com/events/scranton-pa-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Scranton-PA.jpg,Scranton-PA.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/10/Scranton-PA.jpg,1926,scranton-pa,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,scranton-pa-bootcamp,,default,0,0,closed,closed
1929,"Orlando, FL Bootcamp","<h3>Host: Agency Manager: Bill South</h3>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/06/Orlando.jpg""><img class=""alignnone wp-image-1559 size-full"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/06/Orlando.jpg"" width=""247"" height=""186"" /></a>",,20161028,espresso_events,https://agentportal.leazergroup.com/events/orlando-fl-bootcamp-2/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,3,orlando-fl-bootcamp-2,,default,0,0,closed,closed
1937,"Houston, TX Bootcamp","<h4>Hosted By: National Agency Manager: Nick Horner and Agency Manager: Bill South</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Houston-TX.jpg""><img class=""alignnone size-medium wp-image-1938"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Houston-TX-300x263.jpg"" alt=""houston-tx"" width=""300"" height=""263"" /></a>",,20161101,espresso_events,https://agentportal.leazergroup.com/events/houston-tx-bootcamp-2/,https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Houston-TX.jpg,Houston-TX.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/Houston-TX.jpg,1938,houston-tx,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,houston-tx-bootcamp-2,,default,0,0,closed,closed
1944,"Harrisburg, PA Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Harrisburg.jpg""><img class=""alignnone size-medium wp-image-1945"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Harrisburg-300x253.jpg"" alt=""harrisburg"" width=""300"" height=""253"" /></a>",,20161101,espresso_events,https://agentportal.leazergroup.com/events/harrisburg-pa-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Harrisburg.jpg,Harrisburg.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/Harrisburg.jpg,1945,harrisburg,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,harrisburg-pa-bootcamp,,default,0,0,closed,closed
1954,"2017 WINTER CONFERENCE","<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/unnamed.jpg""><img class=""wp-image-1959 aligncenter"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/unnamed-300x225.jpg"" alt=""unnamed"" width=""378"" height=""284"" /></a>
<p style=""text-align: center;""><strong> </strong></p>
<p style=""text-align: center;"">The Leazer Group will be hosting their<strong> National Sales Conference</strong> at the beautiful Marriott at Crabtree in Raleigh, North Carolina! Mark your calendar on <strong>February 3<sup>rd</sup> &amp; 4th</strong> for our biggest event of the year, our annual sales and inspiration conference! This event is designed to coach and train agents to help them  grow professionally and personally and becoming an agent of change.  From this event you will be given the tools to help increase your sales with product knowledge directly from the carriers, tips from all of our top producers, be coached and trained by the <strong>TLG</strong> leaders,  building an agency and most importantly associating with <strong>Art Leazer</strong>, <strong>Kimberly Narretto</strong>, <strong>Tom Brown</strong> and many more!</p>
<p style=""text-align: center;"">Success is not just for anyone, it’s for you! So come be part of the <strong>TLG</strong> experience and let <strong>2017</strong> be the year that you</p>
<p style=""text-align: center;""><strong>“BREAKTHROUGH TO EXCELLENCE!</strong>”</p>",,20161110,espresso_events,https://agentportal.leazergroup.com/events/2017-winter-conference/,https://agentportal.leazergroup.com/wp-content/uploads/2016/11/unnamed.jpg|https://agentportal.leazergroup.com/wp-content/uploads/2016/11/TLG-WC-2017-COVER-1.jpg|https://agentportal.leazergroup.com/wp-content/uploads/2016/11/TLG-WC-2017-COVER.jpg,unnamed.jpg|TLG-WC-2017-COVER-1.jpg|TLG-WC-2017-COVER.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/unnamed.jpg|/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/TLG-WC-2017-COVER-1.jpg|/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/TLG-WC-2017-COVER.jpg,1959|1958|1955,unnamed|tlg-wc-2017-cover,,,,,,,,,,,,,Conference,"Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,2017-winter-conference,,default,0,0,closed,closed
1975,"Nashville, TN Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Nashville-BC-2.jpg""><img class=""alignnone size-medium wp-image-1981"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Nashville-BC-2-300x243.jpg"" alt=""nashville-bc-2"" width=""300"" height=""243"" /></a>",,20161116,espresso_events,https://agentportal.leazergroup.com/events/nashville-tn-bootcamp-3/,https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Nashville-BC-2.jpg,Nashville-BC-2.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/Nashville-BC-2.jpg,1981,nashville-bc-2,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,nashville-tn-bootcamp-3,,default,0,0,closed,closed
1976,"Detroit, MI Bootcamp","<h4 style=""text-align: left;"">Hosted By: Agency Manager-Lateef Duncan</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Detroit-BC.jpg""><img class=""alignnone size-medium wp-image-1980"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Detroit-BC-300x256.jpg"" alt=""detroit-bc"" width=""300"" height=""256"" /></a>",,20161116,espresso_events,https://agentportal.leazergroup.com/events/detroit-mi-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Detroit-BC.jpg,Detroit-BC.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/Detroit-BC.jpg,1980,detroit-bc,,,,,,,,,,,,,,"Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,detroit-mi-bootcamp,,default,0,0,closed,closed
1993,"Albany, NY Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/unnamed.png""><img class=""alignnone size-medium wp-image-1994"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/11/unnamed-300x161.png"" alt=""unnamed"" width=""300"" height=""161"" /></a>",,20161202,espresso_events,https://agentportal.leazergroup.com/events/albany-ny-bootcamp-4/,https://agentportal.leazergroup.com/wp-content/uploads/2016/11/unnamed.png,unnamed.png,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/unnamed.png,1994,unnamed,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,albany-ny-bootcamp-4,,default,0,0,closed,closed
2000,"New Orleans, LA Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/Orleans.jpg""><img class=""alignnone  wp-image-2001"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/Orleans-300x240.jpg"" alt=""orleans"" width=""328"" height=""262"" /></a>",,20161206,espresso_events,https://agentportal.leazergroup.com/events/new-orleans-la-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/12/Orleans.jpg,Orleans.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/12/Orleans.jpg,2001,orleans,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,new-orleans-la-bootcamp,,default,0,0,closed,closed
2032,"Statesville, NC Bootcamp","<h4>Hosted By: Agency Leader: Chris Scheib</h4>
$20 admission fee will be paid at the door.

<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/Hampton-Statesville.jpg""><img class=""alignnone size-medium wp-image-2291"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/Hampton-Statesville-300x242.jpg"" alt="""" width=""300"" height=""242"" /></a>

&nbsp;",,20161214,espresso_events,https://agentportal.leazergroup.com/events/memphis-tn-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/12/Hampton-Statesville.jpg|https://agentportal.leazergroup.com/wp-content/uploads/2016/11/Memphis.jpg,Hampton-Statesville.jpg|Memphis.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/12/Hampton-Statesville.jpg|/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/11/Memphis.jpg,2291|2033,"Hampton Statesville|memphis",,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,memphis-tn-bootcamp,,default,0,0,closed,closed
2034,"Worcester, MA Bootcamp","<h4 style=""text-align: left;"">Hosted By: Agency Manager-Lateef Duncan  and Agency Manager - Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Worcester-MA-Hilton.jpg""><img class=""alignnone size-medium wp-image-1896"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Worcester-MA-Hilton-300x253.jpg"" alt=""worcester-ma-hilton"" width=""300"" height=""253"" /></a>

&nbsp;",,20161214,espresso_events,https://agentportal.leazergroup.com/events/worcester-ma-bootcamp-2/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,worcester-ma-bootcamp-2,,default,0,0,closed,closed
2037,"York, PA Bootcamp","<h4>Hosted By: Agency Manager: Joe Skelley</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/yorkyork.jpg""><img class=""alignnone size-medium wp-image-2038"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/yorkyork-300x234.jpg"" alt=""yorkyork"" width=""300"" height=""234"" /></a>

&nbsp;",,20161215,espresso_events,https://agentportal.leazergroup.com/events/york-pa-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/12/yorkyork.jpg,yorkyork.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/12/yorkyork.jpg,2038,yorkyork,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,york-pa-bootcamp,,default,0,0,closed,closed
2039,"Austin, TX Bootcamp","<h4>Hosted By: National Agency Manager: Nick Horner</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/austinaustin.jpg""><img class=""alignnone size-medium wp-image-2040"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/12/austinaustin-300x215.jpg"" alt=""austinaustin"" width=""300"" height=""215"" /></a>

&nbsp;",,20161215,espresso_events,https://agentportal.leazergroup.com/events/austin-tx-bootcamp/,https://agentportal.leazergroup.com/wp-content/uploads/2016/12/austinaustin.jpg,austinaustin.jpg,/home/content/p3pnexwpnas05_data02/64/2908564/html/wp-content/uploads/2016/12/austinaustin.jpg,2040,austinaustin,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,austin-tx-bootcamp,,default,0,0,closed,closed
2092,"Asheville, NC Bootcamp","<h4>Hosted By: National Agency Manager: Aaron Guetterman</h4>
<a href=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Asheville-NC.jpg""><img class=""alignnone size-medium wp-image-1914"" src=""https://agentportal.leazergroup.com/wp-content/uploads/2016/10/Asheville-NC-300x265.jpg"" alt=""asheville-nc"" width=""300"" height=""265"" /></a>",,20170103,espresso_events,https://agentportal.leazergroup.com/events/asheville-nc-bootcamp-2/,,,,,,,,,,,,,,,,,,"Boot Camp","Single Event","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,default,0,,,publish,830,asheville-nc-bootcamp-2,,default,0,0,closed,closed
